78	GO:0000217|GO:0000400|GO:0000405|GO:0001530|GO:0001786|GO:0003674|GO:0003676|GO:0003677|GO:0003684|GO:0003690|GO:0003697|GO:0003700|GO:0003723|GO:0003725|GO:0003727|GO:0003824|GO:0005102|GO:0005125|GO:0005178|GO:0005488|GO:0005515|GO:0005543|GO:0008047|GO:0008134|GO:0008289|GO:0008301|GO:0010858|GO:0016829|GO:0019207|GO:0019209|GO:0019887|GO:0019899|GO:0019955|GO:0019956|GO:0019958|GO:0030234|GO:0030295|GO:0030545|GO:0042056|GO:0043167|GO:0043168|GO:0044877|GO:0048018|GO:0050786|GO:0050839|GO:0070182|GO:0070491|GO:0072341|GO:0097100|GO:0097159|GO:0097367|GO:0098772|GO:0140110|GO:0140297|GO:1901363
79	GO:0003674|GO:0003824|GO:0004392|GO:0004620|GO:0004630|GO:0005488|GO:0005515|GO:0008081|GO:0016298|GO:0016491|GO:0016705|GO:0016787|GO:0016788|GO:0019899|GO:0020037|GO:0042578|GO:0042802|GO:0042803|GO:0043167|GO:0043169|GO:0046872|GO:0046906|GO:0046983|GO:0048037|GO:0097159|GO:1901363
80	GO:0000166|GO:0001882|GO:0001883|GO:0003674|GO:0003824|GO:0003924|GO:0005488|GO:0005515|GO:0005525|GO:0008022|GO:0016462|GO:0016787|GO:0016817|GO:0016818|GO:0017076|GO:0017111|GO:0019001|GO:0019003|GO:0032549|GO:0032550|GO:0032553|GO:0032555|GO:0032561|GO:0035639|GO:0036094|GO:0043167|GO:0043168|GO:0097159|GO:0097367|GO:1901265|GO:1901363
81	GO:0001618|GO:0003674|GO:0004888|GO:0005102|GO:0005178|GO:0005488|GO:0005515|GO:0038023|GO:0044877|GO:0050839|GO:0060089|GO:0140272
82	GO:0003674|GO:0003824|GO:0004833|GO:0005488|GO:0009055|GO:0016491|GO:0016701|GO:0016702|GO:0020037|GO:0033754|GO:0043167|GO:0043169|GO:0046872|GO:0046906|GO:0048037|GO:0051213|GO:0097159|GO:1901363
83	GO:0003674|GO:0005102|GO:0005125|GO:0005126|GO:0005133|GO:0005488|GO:0005515|GO:0030545|GO:0048018|GO:0098772
84	GO:0003674|GO:0005102|GO:0005125|GO:0005488|GO:0005515|GO:0030545|GO:0048018|GO:0098772
85	GO:0003674|GO:0005102|GO:0005125|GO:0005126|GO:0005141|GO:0005488|GO:0005515|GO:0008083|GO:0030545|GO:0048018|GO:0070851|GO:0098772
86	GO:0003674|GO:0004888|GO:0004896|GO:0004920|GO:0005488|GO:0005515|GO:0019838|GO:0019955|GO:0019969|GO:0038023|GO:0060089
87	GO:0003674|GO:0038023|GO:0060089
88	GO:0003674|GO:0005102|GO:0005125|GO:0005126|GO:0005144|GO:0005488|GO:0005515|GO:0030545|GO:0048018|GO:0098772
89	GO:0003674|GO:0005102|GO:0005125|GO:0005488|GO:0005515|GO:0030545|GO:0048018|GO:0098772
90	GO:0003674|GO:0005102|GO:0005125|GO:0005126|GO:0005488|GO:0005515|GO:0030545|GO:0045515|GO:0048018|GO:0098772
91	GO:0003674|GO:0038023|GO:0060089
92	GO:0003674|GO:0005102|GO:0005125|GO:0005126|GO:0005149|GO:0005488|GO:0005507|GO:0005515|GO:0030545|GO:0043167|GO:0043169|GO:0046872|GO:0046914|GO:0048018|GO:0070851|GO:0098772
93	GO:0003674|GO:0005102|GO:0005125|GO:0005126|GO:0005149|GO:0005178|GO:0005488|GO:0005515|GO:0019904|GO:0030545|GO:0044877|GO:0048018|GO:0050839|GO:0070851|GO:0098772
94	GO:0002020|GO:0003674|GO:0004888|GO:0004896|GO:0004908|GO:0004909|GO:0005102|GO:0005161|GO:0005488|GO:0005515|GO:0019838|GO:0019899|GO:0019955|GO:0019966|GO:0038023|GO:0060089|GO:0070851
